"","county_fips","state","county","coc_number","coc_name","coc_category","est_coc_homeless_2019","primary_care_physicians_rate","pct_in_poverty_in_cnty","additional_bed_capacity_needed","county_pop_2018","coc_pop_2019","pit_count_from_2019","coc_pop_in_pov_2019","observed_unsheltered_homeless","estimated_total_unsheltered","sheltered_homeless_individuals","density_reduction_bed_need","total_new_shelter_beds_required_in_coc","total_beds_required","upenn_cost_of_new_capacity_in_coc","cost_of_quarantine_beds","total_additional_cost","upenn_num_of_hospitalizations_in_cnty","upenn_num_of_critical_cases_in_cnty","upenn_num_of_fatalities_in_cnty"
"556","15005","Hawaii","Kalawao",NA,NA,NA,NA,0,10.6060606060606,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","15007","Hawaii","Kauai","HI-500","Hawaii Balance of State","Largely Rural CoC",0.583225161015857,72,8.48154184085595,639,70565,427855,1995,53510,1237,1731.8,251,125.5,1857,3840.1,46432500,5948400,52380900,30,10,5
"558","15009","Hawaii","Maui","HI-500","Hawaii Balance of State","Largely Rural CoC",0.583225161015857,88,9.73331694727787,779,162740,427855,1995,53510,1237,1731.8,251,125.5,1857,3840.1,46432500,5948400,52380900,36,12,6
"559","16001","Idaho","Ada","ID-500","Boise/Ada County","Other Largely Urban CoC",0.173629071956894,94,10.972179663668,339,437306,446052,713,47982,61,85.4,507,253.5,338,931.3,8472500,1777200,10249700,26,9,4
"560","16003","Idaho","Adams","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,24,11.3505387121022,4,3991,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"561","16005","Idaho","Bannock","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,75,16.9621200236524,92,82867,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,4,1,1
"562","16007","Idaho","Bear Lake","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,83,16.9471358150603,7,5883,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"563","16009","Idaho","Benewah","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,76,16.6648063399933,15,8959,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,1,0,0
"564","16011","Idaho","Bingham","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,33,12.5454142667257,27,45140,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,1,0,0
"565","16013","Idaho","Blaine","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,104,14.0150307447051,10,21955,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"566","16015","Idaho","Boise","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,27,13.1271960646521,5,7115,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"567","16017","Idaho","Bonner","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,60,14.7250920318252,27,42105,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,1,0,0
"568","16019","Idaho","Bonneville","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,39,12.0990478935659,70,111017,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,3,1,1
"569","16021","Idaho","Boundary","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,42,16.7544321572758,11,11394,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,1,0,0
"570","16023","Idaho","Butte","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,38,16.1517403206883,2,2557,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"571","16025","Idaho","Camas","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,0,23.2505643340858,1,886,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"572","16027","Idaho","Canyon","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,35,15.1967727733859,400,208972,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,19,6,3
"573","16029","Idaho","Caribou","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,43,8.51595822915135,5,6799,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"574","16031","Idaho","Cassia","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,80,14.3206801786328,11,23288,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,1,0,0
"575","16033","Idaho","Clark","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,0,19.6843082636954,1,1077,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"576","16035","Idaho","Clearwater","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,117,13.4174908901614,4,7684,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"577","16037","Idaho","Custer","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,NA,20.565991705294,1,4099,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"578","16039","Idaho","Elmore","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,67,13.7721499137525,11,25508,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,1,0,0
"579","16041","Idaho","Franklin","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,37,11.7700385283675,24,13237,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,1,0,0
"580","16043","Idaho","Fremont","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,23,12.7419092535372,9,12298,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"581","16045","Idaho","Gem","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,58,18.2921055746242,38,16898,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,2,1,0
"582","16047","Idaho","Gooding","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,33,15.9199680935921,27,15044,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,1,0,0
"583","16049","Idaho","Idaho","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,61,14.5527369826435,2,15729,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"584","16051","Idaho","Jefferson","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,25,7.73341941963485,30,27879,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,1,0,0
"585","16053","Idaho","Jerome","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,38,18.0021762785637,47,22975,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,2,1,0
"586","16055","Idaho","Kootenai","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,78,12.1045591423356,134,151761,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,6,2,1
"587","16057","Idaho","Latah","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,94,20.5859483476812,44,36010,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,2,1,0
"588","16059","Idaho","Lemhi","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,63,13.078628243578,2,7669,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"589","16061","Idaho","Lewis","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,51,14.1763463569166,10,3788,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"590","16063","Idaho","Lincoln","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,19,13.4447398404861,6,5266,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"591","16065","Idaho","Madison","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,64,30.4655181442111,101,38194,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,5,2,1
"592","16067","Idaho","Minidoka","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,29,19.2573698925786,34,20387,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,2,1,0
"593","16069","Idaho","Nez Perce","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,74,14.5712162750775,59,39029,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,3,1,0
"594","16071","Idaho","Oneida","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,45,13.0151338766007,5,4295,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"595","16073","Idaho","Owyhee","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,9,21.1028632025451,2,11316,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"596","16075","Idaho","Payette","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,43,13.5957540911101,70,22610,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,3,1,1
"597","16077","Idaho","Power","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,26,9.55680481108642,7,7649,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"598","16079","Idaho","Shoshone","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,48,17.3404773502192,6,12318,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"599","16081","Idaho","Teton","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,44,6.13646633529146,29,11065,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,1,0,0
"600","16083","Idaho","Twin Falls","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,69,14.7736375773759,51,82390,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,2,1,0
"601","16085","Idaho","Valley","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,150,9.95329830706363,3,10278,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"602","16087","Idaho","Washington","ID-501","Idaho Balance of State","Largely Rural CoC",0.151950663059667,49,15.733843366217,9,9934,1241757,1602,180900,924,1293.6,324,162,1455,3073.2,36390000,4852800,41242800,0,0,0
"603","17001","Illinois","Adams","IL-519","West Central Illinois","Largely Rural CoC",0.0339722979707043,89,12.1429893282339,4,64844,221267,68,29477,2,2.8,34,17,19,56.6,495000,110400,605400,0,0,0
"604","17003","Illinois","Alexander","IL-520","Southern Illinois","Largely Rural CoC",0.0543033663400937,16,30.2173913043478,4,6440,572522,294,88390,55,77,134,67,144,355,3600000,633000,4233000,0,0,0
"605","17005","Illinois","Bond","IL-520","Southern Illinois","Largely Rural CoC",0.0543033663400937,71,14.4871366521884,5,14965,572522,294,88390,55,77,134,67,144,355,3600000,633000,4233000,0,0,0
"606","17007","Illinois","Boone","IL-501","Rockford/DeKalb, Winnebago, Boone Counties","Largely Suburban CoC",0.104036943091614,56,11.0060464503004,43,53089,443980,403,66101,45,63,212,106,169,444,4225000,825000,5050000,3,1,1
"607","17009","Illinois","Brown","IL-519","West Central Illinois","Largely Rural CoC",0.0339722979707043,15,10.0333055786844,1,4804,221267,68,29477,2,2.8,34,17,19,56.6,495000,110400,605400,0,0,0
"608","17011","Illinois","Bureau","IL-518","Rock Island, Moline/Northwestern Illinois","Largely Rural CoC",0.0347512586248071,48,12.6285053835391,3,32878,652333,211,82176,16,22.4,127,63.5,85,235.3,2147500,448200,2595700,0,0,0
"609","17013","Illinois","Calhoun","IL-515","South Central Illinois","Largely Rural CoC",0.0260457874356429,41,12.8144989339019,2,4690,398251,94,53102,35,49,32,16,65,146,1625000,243000,1868000,0,0,0
"610","17015","Illinois","Carroll","IL-518","Rock Island, Moline/Northwestern Illinois","Largely Rural CoC",0.0347512586248071,34,11.1251137716166,3,14283,652333,211,82176,16,22.4,127,63.5,85,235.3,2147500,448200,2595700,0,0,0
"611","17017","Illinois","Cass","IL-519","West Central Illinois","Largely Rural CoC",0.0339722979707043,NA,13.5184888746598,2,12494,221267,68,29477,2,2.8,34,17,19,56.6,495000,110400,605400,0,0,0
"612","17019","Illinois","Champaign","IL-503","Champaign, Urbana, Rantoul/Champaign County","Other Largely Urban CoC",0.0745571295967781,95,20.8509408747788,42,193809,209448,151,40411,2,2.8,79,39.5,42,124.1,1057500,245400,1302900,4,1,1
"613","17021","Illinois","Christian","IL-515","South Central Illinois","Largely Rural CoC",0.0260457874356429,39,12.9608441393338,4,31464,398251,94,53102,35,49,32,16,65,146,1625000,243000,1868000,0,0,0
"614","17023","Illinois","Clark","IL-515","South Central Illinois","Largely Rural CoC",0.0260457874356429,44,12.6036910809594,3,15551,398251,94,53102,35,49,32,16,65,146,1625000,243000,1868000,0,0,0
"615","17025","Illinois","Clay","IL-515","South Central Illinois","Largely Rural CoC",0.0260457874356429,15,16.0440064176026,3,13089,398251,94,53102,35,49,32,16,65,146,1625000,243000,1868000,0,0,0
"616","17027","Illinois","Clinton","IL-520","Southern Illinois","Largely Rural CoC",0.0543033663400937,35,9.02816901408451,8,35500,572522,294,88390,55,77,134,67,144,355,3600000,633000,4233000,1,0,0
"617","17029","Illinois","Coles","IL-515","South Central Illinois","Largely Rural CoC",0.0260457874356429,75,21.4552936775159,9,48114,398251,94,53102,35,49,32,16,65,146,1625000,243000,1868000,0,0,0
"618","17031","Illinois","Cook","IL-502","Waukegan, North Chicago/Lake County","Largely Suburban CoC",0.0423513734887016,93,15.1424325205936,3149,5138012,724967,252,58173,32,44.8,125,62.5,107,277.1,2682500,509400,3191900,189,64,31
"619","17031","Illinois","Cook","IL-510","Chicago","Major City CoC",0.216331446108355,93,15.1424325205936,3149,5138012,2673731,5290,509960,1260,1764,2024,1012,2776,6564,69400000,11364000,80764000,189,64,31
"620","17031","Illinois","Cook","IL-511","Cook County","Largely Suburban CoC",0.04411349528229,93,15.1424325205936,3149,5138012,2476939,897,256325,105,147,447,223.5,370,964.5,9262500,1782000,11044500,189,64,31
"621","17031","Illinois","Cook","IL-517","Aurora, Elgin/Kane County","Largely Suburban CoC",0.0732603375139219,93,15.1424325205936,3149,5138012,597337,388,55824,45,63,290,145,208,561,5200000,1059000,6259000,189,64,31
"622","17033","Illinois","Crawford","IL-515","South Central Illinois","Largely Rural CoC",0.0260457874356429,58,11.6080372399976,4,16971,398251,94,53102,35,49,32,16,65,146,1625000,243000,1868000,0,0,0
"623","17035","Illinois","Cumberland","IL-515","South Central Illinois","Largely Rural CoC",0.0260457874356429,NA,14.0031719376808,3,10719,398251,94,53102,35,49,32,16,65,146,1625000,243000,1868000,0,0,0
"624","17039","Illinois","De Witt","IL-512","Bloomington/Central Illinois","Largely Rural CoC",0.0714944218474988,38,11.0300646961817,10,15766,528399,319,73408,61,85.4,168,84,169,422.8,4235000,760200,4995200,1,0,0
"625","17037","Illinois","DeKalb","IL-501","Rockford/DeKalb, Winnebago, Boone Counties","Largely Suburban CoC",0.104036943091614,31,16.4691166234579,169,99131,443980,403,66101,45,63,212,106,169,444,4225000,825000,5050000,12,4,2
"626","17041","Illinois","Douglas","IL-515","South Central Illinois","Largely Rural CoC",0.0260457874356429,30,11.1861436156503,4,19399,398251,94,53102,35,49,32,16,65,146,1625000,243000,1868000,0,0,0
"627","17043","Illinois","DuPage","IL-510","Chicago","Major City CoC",0.216331446108355,135,6.77113155173352,117,918650,2673731,5290,509960,1260,1764,2024,1012,2776,6564,69400000,11364000,80764000,9,3,1
"628","17043","Illinois","DuPage","IL-514","DuPage County","Largely Suburban CoC",0.0369131453266615,135,6.77113155173352,117,918650,919216,309,60052,10,14,175,87.5,101,290.5,2537500,567000,3104500,9,3,1
"629","17043","Illinois","DuPage","IL-517","Aurora, Elgin/Kane County","Largely Suburban CoC",0.0732603375139219,135,6.77113155173352,117,918650,597337,388,55824,45,63,290,145,208,561,5200000,1059000,6259000,9,3,1
"630","17045","Illinois","Edgar","IL-515","South Central Illinois","Largely Rural CoC",0.0260457874356429,35,12.3424522274496,3,17217,398251,94,53102,35,49,32,16,65,146,1625000,243000,1868000,0,0,0
"631","17047","Illinois","Edwards","IL-520","Southern Illinois","Largely Rural CoC",0.0543033663400937,NA,10.2743997505457,3,6414,572522,294,88390,55,77,134,67,144,355,3600000,633000,4233000,0,0,0
"632","17049","Illinois","Effingham","IL-515","South Central Illinois","Largely Rural CoC",0.0260457874356429,82,11.6256891670392,6,33555,398251,94,53102,35,49,32,16,65,146,1625000,243000,1868000,0,0,0
"633","17051","Illinois","Fayette","IL-515","South Central Illinois","Largely Rural CoC",0.0260457874356429,14,17.8576816696002,3,19885,398251,94,53102,35,49,32,16,65,146,1625000,243000,1868000,0,0,0
"634","17053","Illinois","Ford","IL-512","Bloomington/Central Illinois","Largely Rural CoC",0.0714944218474988,75,15.7635467980296,7,12992,528399,319,73408,61,85.4,168,84,169,422.8,4235000,760200,4995200,0,0,0
"635","17055","Illinois","Franklin","IL-520","Southern Illinois","Largely Rural CoC",0.0543033663400937,33,19.6092241874054,10,38334,572522,294,88390,55,77,134,67,144,355,3600000,633000,4233000,1,0,0
"636","17057","Illinois","Fulton","IL-507","Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties","Largely Suburban CoC",0.0782747978022275,31,16.5010667479427,8,32810,392550,285,48496,15,21,192,96,117,330,2925000,639000,3564000,1,0,0
"637","17059","Illinois","Gallatin","IL-520","Southern Illinois","Largely Rural CoC",0.0543033663400937,20,19.5639478294725,2,5137,572522,294,88390,55,77,134,67,144,355,3600000,633000,4233000,0,0,0
"638","17061","Illinois","Greene","IL-515","South Central Illinois","Largely Rural CoC",0.0260457874356429,23,14.4251034267426,2,12811,398251,94,53102,35,49,32,16,65,146,1625000,243000,1868000,0,0,0
"639","17063","Illinois","Grundy","IL-506","Joliet, Bolingbrook/Will County","Largely Suburban CoC",0.0386698353570734,32,8.78801834090864,32,49943,806899,278,56561,43,60.2,138,69,129,327.4,3230000,594600,3824600,2,1,0
"640","17065","Illinois","Hamilton","IL-520","Southern Illinois","Largely Rural CoC",0.0543033663400937,49,9.48222850817858,2,8131,572522,294,88390,55,77,134,67,144,355,3600000,633000,4233000,0,0,0
"641","17067","Illinois","Hancock","IL-519","West Central Illinois","Largely Rural CoC",0.0339722979707043,22,11.9146082485749,1,17894,221267,68,29477,2,2.8,34,17,19,56.6,495000,110400,605400,0,0,0
"642","17069","Illinois","Hardin","IL-520","Southern Illinois","Largely Rural CoC",0.0543033663400937,99,16.3729246487867,3,3915,572522,294,88390,55,77,134,67,144,355,3600000,633000,4233000,0,0,0
"643","17071","Illinois","Henderson","IL-519","West Central Illinois","Largely Rural CoC",0.0339722979707043,NA,8.19527928456238,1,6821,221267,68,29477,2,2.8,34,17,19,56.6,495000,110400,605400,0,0,0
